fips2010,fmr2,year
9003,1158,2018
9003,1194,2019
9003,1144,2015
9003,1210,2016
9003,1212,2017
9003,1158,2018
9003,1194,2019
9003,1144,2015
9003,1210,2016
9003,1212,2017
9003,1158,2018
9003,1194,2019
9003,1144,2015
9003,1210,2016
9003,1212,2017
9003,1158,2018
9003,1194,2019
9003,1144,2015
9003,1210,2016
9003,1212,2017
9003,1158,2018
9003,1194,2019
9003,1144,2015
9003,1210,2016
9003,1212,2017
9003,1158,2018
9003,1194,2019
9003,1144,2015
9003,1210,2016
9003,1212,2017
9003,1158,2018
9003,1194,2019
9003,1144,2015
9003,1210,2016
9003,1212,2017
9003,1158,2018
9003,1194,2019
9003,1144,2015
9003,1210,2016
9003,1212,2017
9003,1158,2018
9003,1194,2019
9003,1144,2015
9003,1210,2016
9003,1212,2017
9003,1158,2018
9003,1194,2019
9003,1144,2015
9003,1210,2016
9003,1212,2017
9003,1158,2018
9003,1194,2019
9003,1144,2015
9003,1210,2016
9003,1212,2017
9003,1158,2018
9003,1194,2019
9003,1144,2015
9003,1210,2016
9003,1212,2017
9003,1158,2018
9003,1194,2019
9003,1144,2015
9003,1210,2016
9003,1212,2017
9003,1158,2018
9003,1194,2019
9003,1144,2015
9003,1210,2016
9003,1212,2017
9003,1158,2018
9003,1194,2019
9003,1144,2015
9003,1210,2016
9003,1212,2017
9003,1158,2018
9003,1194,2019
9003,1144,2015
9003,1210,2016
9003,1212,2017
9003,1158,2018
9003,1194,2019
9003,1144,2015
9003,1210,2016
9003,1212,2017
9003,1158,2018
9003,1194,2019
9003,1144,2015
9003,1210,2016
9003,1212,2017
9003,1158,2018
9003,1194,2019
9003,1144,2015
9003,1210,2016
9003,1212,2017
9003,1158,2018
9003,1194,2019
9003,1144,2015
9003,1210,2016
9003,1212,2017
9003,1158,2018
9003,1194,2019
9003,1144,2015
9003,1210,2016
9003,1212,2017
9003,1158,2018
9003,1194,2019
9003,1144,2015
9003,1210,2016
9003,1212,2017
9003,1158,2018
9003,1194,2019
9003,1144,2015
9003,1210,2016
9003,1212,2017
9003,1158,2018
9003,1194,2019
9003,1144,2015
9003,1210,2016
9003,1212,2017
9003,1158,2018
9003,1194,2019
9005,1030,2015
9005,1114,2016
9005,1095,2017
9005,1092,2018
9005,1141,2019
9005,1030,2015
9005,1114,2016
9005,1095,2017
9005,1092,2018
9005,1141,2019
9005,1030,2015
9005,1114,2016
9005,1095,2017
9005,1092,2018
9005,1141,2019
9005,1030,2015
9005,1114,2016
9005,1095,2017
9005,1092,2018
9005,1141,2019
9005,1030,2015
9005,1114,2016
9005,1095,2017
9005,1092,2018
9005,1141,2019
9005,1030,2015
9005,1114,2016
9005,1095,2017
9005,1092,2018
9005,1141,2019
9005,1030,2015
9005,1114,2016
9005,1095,2017
9005,1092,2018
9005,1141,2019
9005,1030,2015
9005,1114,2016
9005,1095,2017
9005,1092,2018
9005,1141,2019
9005,1030,2015
9005,1114,2016
9005,1095,2017
9005,1092,2018
9005,1141,2019
9005,1030,2015
9005,1114,2016
9005,1095,2017
9005,1092,2018
9005,1141,2019
9005,1030,2015
9005,1114,2016
9005,1095,2017
9005,1092,2018
9005,1141,2019
9005,1030,2015
9005,1114,2016
9005,1095,2017
9005,1092,2018
9005,1141,2019
9005,1030,2015
9005,1114,2016
9005,1095,2017
9005,1092,2018
9005,1141,2019
9005,1030,2015
9005,1114,2016
9005,1095,2017
9005,1092,2018
9005,1141,2019
9005,1030,2015
9005,1114,2016
9005,1095,2017
9005,1092,2018
9005,1141,2019
9005,1030,2015
9005,1114,2016
9005,1095,2017
9005,1092,2018
9005,1141,2019
9005,1030,2015
9005,1114,2016
9005,1095,2017
9005,1092,2018
9005,1141,2019
9005,1030,2015
9005,1114,2016
9005,1095,2017
9005,1092,2018
9005,1141,2019
9005,1030,2015
9005,1114,2016
9005,1095,2017
9005,1092,2018
9005,1141,2019
9005,1030,2015
9005,1114,2016
9005,1095,2017
9005,1092,2018
9005,1141,2019
9005,1030,2015
9005,1114,2016
9005,1095,2017
9005,1092,2018
9005,1141,2019
9005,1030,2015
9005,1114,2016
9005,1095,2017
9005,1092,2018
9005,1141,2019
9005,1030,2015
9005,1114,2016
9005,1095,2017
9005,1092,2018
9005,1141,2019
9005,1030,2015
9005,1114,2016
9005,1095,2017
9005,1092,2018
9005,1141,2019
9005,1030,2015
9005,1114,2016
9005,1095,2017
9005,1092,2018
9005,1141,2019
9005,1030,2015
9005,1114,2016
9005,1095,2017
9005,1092,2018
9005,1141,2019
9007,1144,2015
9007,1210,2016
9007,1212,2017
9007,1158,2018
9007,1194,2019
9007,1214,2015
9007,1324,2016
9007,1367,2017
9007,1386,2018
9007,1427,2019
9007,1144,2015
9007,1210,2016
9007,1212,2017
9007,1158,2018
9007,1194,2019
9007,1214,2015
9007,1324,2016
9007,1367,2017
9007,1386,2018
9007,1427,2019
9007,1144,2015
9007,1210,2016
9007,1212,2017
9007,1158,2018
9007,1194,2019
9007,1144,2015
9007,1210,2016
9007,1212,2017
9007,1158,2018
9007,1194,2019
9007,1144,2015
9007,1210,2016
9007,1212,2017
9007,1158,2018
9007,1194,2019
9007,1214,2015
9007,1324,2016
9007,1367,2017
9007,1386,2018
9007,1427,2019
9007,1144,2015
9007,1210,2016
9007,1212,2017
9007,1158,2018
9007,1194,2019
9007,1214,2015
9007,1324,2016
9007,1367,2017
9007,1386,2018
9007,1427,2019
9007,1144,2015
9007,1210,2016
9007,1212,2017
9007,1158,2018
9007,1194,2019
9007,1144,2015
9007,1210,2016
9007,1212,2017
9007,1158,2018
9007,1194,2019
9007,1214,2015
9007,1324,2016
9007,1367,2017
9007,1386,2018
9007,1427,2019
9007,1144,2015
9007,1210,2016
9007,1212,2017
9007,1158,2018
9007,1194,2019
9007,1214,2015
9007,1324,2016
9007,1367,2017
9007,1386,2018
9007,1427,2019
9009,1249,2015
9009,1274,2016
9009,1295,2017
9009,1310,2018
9009,1373,2019
9009,1249,2015
9009,1274,2016
9009,1295,2017
9009,1310,2018
9009,1373,2019
9009,1316,2015
9009,1260,2016
9009,1325,2017
9009,1299,2018
9009,1403,2019
9009,1316,2015
9009,1260,2016
9009,1325,2017
9009,1299,2018
9009,1403,2019
9009,1316,2015
9009,1260,2016
9009,1325,2017
9009,1299,2018
9009,1403,2019
9009,1249,2015
9009,1274,2016
9009,1295,2017
9009,1310,2018
9009,1373,2019
9009,1316,2015
9009,1260,2016
9009,1325,2017
9009,1299,2018
9009,1403,2019
9009,1316,2015
9009,1260,2016
9009,1325,2017
9009,1299,2018
9009,1403,2019
9009,1316,2015
9009,1260,2016
9009,1325,2017
9009,1299,2018
9009,1403,2019
9009,1316,2015
9009,1260,2016
9009,1325,2017
9009,1299,2018
9009,1403,2019
9009,1316,2015
9009,1260,2016
9009,1325,2017
9009,1299,2018
9009,1403,2019
9009,979,2015
9009,990,2016
9009,994,2017
9009,1049,2018
9009,1110,2019
9009,1249,2015
9009,1274,2016
9009,1295,2017
9009,1310,2018
9009,1373,2019
9009,979,2015
9009,990,2016
9009,994,2017
9009,1049,2018
9009,1110,2019
9009,1316,2015
9009,1260,2016
9009,1325,2017
9009,1299,2018
9009,1403,2019
9009,1316,2015
9009,1260,2016
9009,1325,2017
9009,1299,2018
9009,1403,2019
9009,1316,2015
9009,1260,2016
9009,1325,2017
9009,1299,2018
9009,1403,2019
9009,1316,2015
9009,1260,2016
9009,1325,2017
9009,1299,2018
9009,1403,2019
9009,1249,2015
9009,1274,2016
9009,1295,2017
9009,1310,2018
9009,1373,2019
9009,979,2015
9009,990,2016
9009,994,2017
9009,1049,2018
9009,1110,2019
9009,1249,2015
9009,1274,2016
9009,1295,2017
9009,1310,2018
9009,1373,2019
9009,979,2015
9009,990,2016
9009,994,2017
9009,1049,2018
9009,1110,2019
9009,1316,2015
9009,1260,2016
9009,1325,2017
9009,1299,2018
9009,1403,2019
9009,979,2015
9009,990,2016
9009,994,2017
9009,1049,2018
9009,1110,2019
9009,1316,2015
9009,1260,2016
9009,1325,2017
9009,1299,2018
9009,1403,2019
9009,979,2015
9009,990,2016
9009,994,2017
9009,1049,2018
9009,1110,2019
9009,1316,2015
9009,1260,2016
9009,1325,2017
9009,1299,2018
9009,1403,2019
9011,1057,2015
9011,1119,2016
9011,1077,2017
9011,1190,2018
9011,1143,2019
9011,1137,2015
9011,1199,2016
9011,1150,2017
9011,1291,2018
9011,1225,2019
9011,1057,2015
9011,1119,2016
9011,1077,2017
9011,1190,2018
9011,1143,2019
9011,1057,2015
9011,1119,2016
9011,1077,2017
9011,1190,2018
9011,1143,2019
9011,1057,2015
9011,1119,2016
9011,1077,2017
9011,1190,2018
9011,1143,2019
9011,1057,2015
9011,1119,2016
9011,1077,2017
9011,1190,2018
9011,1143,2019
9011,1137,2015
9011,1199,2016
9011,1150,2017
9011,1291,2018
9011,1225,2019
9011,1057,2015
9011,1119,2016
9011,1077,2017
9011,1190,2018
9011,1143,2019
9011,1057,2015
9011,1119,2016
9011,1077,2017
9011,1190,2018
9011,1143,2019
9011,1057,2015
9011,1119,2016
9011,1077,2017
9011,1190,2018
9011,1143,2019
9011,1057,2015
9011,1119,2016
9011,1077,2017
9011,1190,2018
9011,1143,2019
9011,1057,2015
9011,1119,2016
9011,1077,2017
9011,1190,2018
9011,1143,2019
9011,1057,2015
9011,1119,2016
9011,1077,2017
9011,1190,2018
9011,1143,2019
9011,1057,2015
9011,1119,2016
9011,1077,2017
9011,1190,2018
9011,1143,2019
9011,1057,2015
9011,1119,2016
9011,1077,2017
9011,1190,2018
9011,1143,2019
9011,1057,2015
9011,1119,2016
9011,1077,2017
9011,1190,2018
9011,1143,2019
9011,1057,2015
9011,1119,2016
9011,1077,2017
9011,1190,2018
9011,1143,2019
9011,1057,2015
9011,1119,2016
9011,1077,2017
9011,1190,2018
9011,1143,2019
9011,1057,2015
9011,1119,2016
9011,1077,2017
9011,1190,2018
9011,1143,2019
9011,1057,2015
9011,1119,2016
9011,1077,2017
9011,1190,2018
9011,1143,2019
9011,1057,2015
9011,1119,2016
9011,1077,2017
9011,1190,2018
9011,1143,2019
9013,1144,2015
9013,1210,2016
9013,1212,2017
9013,1158,2018
9013,1194,2019
9013,1144,2015
9013,1210,2016
9013,1212,2017
9013,1158,2018
9013,1194,2019
9013,1144,2015
9013,1210,2016
9013,1212,2017
9013,1158,2018
9013,1194,2019
9013,1144,2015
9013,1210,2016
9013,1212,2017
9013,1158,2018
9013,1194,2019
9013,1144,2015
9013,1210,2016
9013,1212,2017
9013,1158,2018
9013,1194,2019
9013,1144,2015
9013,1210,2016
9013,1212,2017
9013,1158,2018
9013,1194,2019
9013,1144,2015
9013,1210,2016
9013,1212,2017
9013,1158,2018
9013,1194,2019
9013,1144,2015
9013,1210,2016
9013,1212,2017
9013,1158,2018
9013,1194,2019
9013,1144,2015
9013,1210,2016
9013,1212,2017
9013,1158,2018
9013,1194,2019
9013,1144,2015
9013,1210,2016
9013,1212,2017
9013,1158,2018
9013,1194,2019
9013,1144,2015
9013,1210,2016
9013,1212,2017
9013,1158,2018
9013,1194,2019
9013,1144,2015
9013,1210,2016
9013,1212,2017
9013,1158,2018
9013,1194,2019
9013,1144,2015
9013,1210,2016
9013,1212,2017
9013,1158,2018
9013,1194,2019
9015,953,2015
9015,935,2016
9015,939,2017
9015,1049,2018
9015,1028,2019
9015,953,2015
9015,935,2016
9015,939,2017
9015,1049,2018
9015,1028,2019
9015,953,2015
9015,935,2016
9015,939,2017
9015,1049,2018
9015,1028,2019
9015,953,2015
9015,935,2016
9015,939,2017
9015,1049,2018
9015,1028,2019
9015,953,2015
9015,935,2016
9015,939,2017
9015,1049,2018
9015,1028,2019
9015,953,2015
9015,935,2016
9015,939,2017
9015,1049,2018
9015,1028,2019
9015,953,2015
9015,935,2016
9015,939,2017
9015,1049,2018
9015,1028,2019
9015,953,2015
9015,935,2016
9015,939,2017
9015,1049,2018
9015,1028,2019
9015,953,2015
9015,935,2016
9015,939,2017
9015,1049,2018
9015,1028,2019
9015,953,2015
9015,935,2016
9015,939,2017
9015,1049,2018
9015,1028,2019
9015,953,2015
9015,935,2016
9015,939,2017
9015,1049,2018
9015,1028,2019
9015,953,2015
9015,935,2016
9015,939,2017
9015,1049,2018
9015,1028,2019
9015,953,2015
9015,935,2016
9015,939,2017
9015,1049,2018
9015,1028,2019
9015,953,2015
9015,935,2016
9015,939,2017
9015,1049,2018
9015,1028,2019
9015,953,2015
9015,935,2016
9015,939,2017
9015,1049,2018
9015,1028,2019
10001,984,2015
10001,952,2016
10001,1037,2017
10001,933,2018
10001,1034,2019
10003,1156,2015
10003,1210,2016
10003,1211,2017
10003,1266,2018
10003,1200,2019
10005,987,2015
10005,1012,2016
10005,915,2017
10005,900,2018
10005,1053,2019
11001,1458,2015
11001,1623,2016
11001,1746,2017
11001,1793,2018
11001,1665,2019
12001,883,2015
12001,887,2016
12001,878,2017
12001,894,2018
12001,948,2019
12003,728,2015
12003,724,2016
12003,752,2017
12003,741,2018
12003,752,2019
12005,886,2015
12005,881,2016
12005,949,2017
12005,995,2018
12005,1011,2019
12007,643,2015
12007,634,2016
12007,652,2017
12007,686,2018
12007,694,2019
12009,878,2015
12009,872,2016
12009,884,2017
12009,1018,2018
12009,1000,2019
12011,1263,2015
12011,1253,2016
12011,1307,2017
12011,1387,2018
12011,1444,2019
12013,643,2015
12013,634,2016
12013,652,2017
12013,686,2018
12013,694,2019
12015,854,2015
12015,848,2016
12015,878,2017
12015,885,2018
12015,978,2019
12017,770,2015
12017,776,2016
12017,766,2017
12017,798,2018
12017,846,2019
12019,931,2015
12019,960,2016
12019,969,2017
12019,947,2018
12019,973,2019
12021,990,2015
12021,1042,2016
12021,1195,2017
12021,1220,2018
12021,1327,2019
12023,747,2015
12023,874,2016
12023,740,2017
12023,784,2018
12023,809,2019
12027,658,2015
12027,679,2016
12027,673,2017
12027,723,2018
12027,742,2019
12029,643,2015
12029,648,2016
12029,652,2017
12029,686,2018
12029,694,2019
12031,931,2015
12031,960,2016
12031,969,2017
12031,947,2018
12031,973,2019
12033,828,2015
12033,838,2016
12033,897,2017
12033,846,2018
12033,955,2019
12035,935,2015
12035,927,2016
12035,1028,2017
12035,967,2018
12035,1123,2019
12037,713,2015
12037,723,2016
12037,734,2017
12037,784,2018
12037,789,2019
12039,905,2015
12039,914,2016
12039,917,2017
12039,958,2018
12039,957,2019
12041,883,2015
12041,887,2016
12041,878,2017
12041,894,2018
12041,948,2019
12043,812,2015
12043,759,2016
12043,730,2017
12043,784,2018
12043,777,2019
12045,702,2015
12045,738,2016
12045,869,2017
12045,890,2018
12045,926,2019
12047,643,2015
12047,634,2016
12047,652,2017
12047,686,2018
12047,694,2019
12049,661,2015
12049,655,2016
12049,652,2017
12049,686,2018
12049,694,2019
12051,757,2015
12051,761,2016
12051,768,2017
12051,823,2018
12051,790,2019
12053,959,2015
12053,992,2016
12053,1014,2017
12053,1045,2018
12053,1133,2019
12055,726,2015
12055,737,2016
12055,745,2017
12055,790,2018
12055,841,2019
12057,959,2015
12057,992,2016
12057,1014,2017
12057,1045,2018
12057,1133,2019
12059,643,2015
12059,634,2016
12059,652,2017
12059,686,2018
12059,694,2019
12061,821,2015
12061,833,2016
12061,846,2017
12061,892,2018
12061,961,2019
12063,643,2015
12063,634,2016
12063,652,2017
12063,686,2018
12063,694,2019
12065,905,2015
12065,914,2016
12065,917,2017
12065,958,2018
12065,957,2019
12067,643,2015
12067,634,2016
12067,652,2017
12067,686,2018
12067,694,2019
12069,997,2015
12069,1003,2016
12069,1002,2017
12069,1096,2018
12069,1190,2019
12071,896,2015
12071,911,2016
12071,920,2017
12071,956,2018
12071,1039,2019
12073,905,2015
12073,914,2016
12073,917,2017
12073,958,2018
12073,957,2019
12075,657,2015
12075,634,2016
12075,652,2017
12075,686,2018
12075,694,2019
12077,643,2015
12077,634,2016
12077,652,2017
12077,686,2018
12077,694,2019
12079,643,2015
12079,634,2016
12079,652,2017
12079,686,2018
12079,694,2019
12081,960,2015
12081,974,2016
12081,1063,2017
12081,1078,2018
12081,1180,2019
12083,783,2015
12083,780,2016
12083,820,2017
12083,815,2018
12083,867,2019
12085,939,2015
12085,923,2016
12085,1034,2017
12085,1032,2018
12085,1105,2019
12086,1162,2015
12086,1250,2016
12086,1295,2017
12086,1351,2018
12086,1454,2019
12087,1635,2015
12087,1473,2016
12087,1682,2017
12087,1514,2018
12087,1640,2019
12089,931,2015
12089,960,2016
12089,969,2017
12089,947,2018
12089,973,2019
12091,905,2015
12091,930,2016
12091,961,2017
12091,1003,2018
12091,995,2019
12093,692,2015
12093,701,2016
12093,688,2017
12093,746,2018
12093,775,2019
12095,997,2015
12095,1003,2016
12095,1002,2017
12095,1096,2018
12095,1190,2019
12097,997,2015
12097,1003,2016
12097,1002,2017
12097,1096,2018
12097,1190,2019
12099,1206,2015
12099,1240,2016
12099,1370,2017
12099,1422,2018
12099,1434,2019
12101,959,2015
12101,992,2016
12101,1014,2017
12101,1045,2018
12101,1133,2019
12103,959,2015
12103,992,2016
12103,1014,2017
12103,1045,2018
12103,1133,2019
12105,830,2015
12105,901,2016
12105,838,2017
12105,859,2018
12105,925,2019
12107,644,2015
12107,634,2016
12107,698,2017
12107,693,2018
12107,708,2019
12109,931,2015
12109,960,2016
12109,969,2017
12109,947,2018
12109,973,2019
12111,939,2015
12111,923,2016
12111,1034,2017
12111,1032,2018
12111,1105,2019
12113,828,2015
12113,838,2016
12113,897,2017
12113,846,2018
12113,955,2019
12115,960,2015
12115,974,2016
12115,1063,2017
12115,1078,2018
12115,1180,2019
12117,997,2015
12117,1003,2016
12117,1002,2017
12117,1096,2018
12117,1190,2019
12119,786,2015
12119,728,2016
12119,734,2017
12119,757,2018
12119,847,2019
12121,643,2015
12121,634,2016
12121,652,2017
12121,686,2018
12121,694,2019
12123,643,2015
12123,634,2016
12123,652,2017
12123,686,2018
12123,694,2019
12125,643,2015
12125,634,2016
12125,652,2017
12125,686,2018
12125,694,2019
12127,900,2015
12127,896,2016
12127,959,2017
12127,955,2018
12127,1083,2019
12129,790,2015
12129,798,2016
12129,829,2017
12129,889,2018
12129,891,2019
12131,807,2015
12131,771,2016
12131,825,2017
12131,854,2018
12131,822,2019
12133,643,2015
12133,634,2016
12133,652,2017
12133,686,2018
12133,694,2019
13001,586,2015
13001,645,2016
13001,596,2017
13001,659,2018
13001,660,2019
13003,586,2015
13003,645,2016
13003,596,2017
13003,659,2018
13003,660,2019
13005,586,2015
13005,645,2016
13005,596,2017
13005,659,2018
13005,660,2019
13007,653,2015
13007,713,2016
13007,752,2017
13007,716,2018
13007,682,2019
13009,687,2015
13009,703,2016
13009,674,2017
13009,708,2018
13009,730,2019
13011,586,2015
13011,657,2016
13011,636,2017
13011,680,2018
13011,676,2019
13013,916,2015
13013,949,2016
13013,990,2017
13013,1031,2018
13013,1106,2019
13015,916,2015
13015,949,2016
13015,990,2017
13015,1031,2018
13015,1106,2019
13017,609,2015
13017,647,2016
13017,596,2017
13017,659,2018
13017,660,2019
13019,586,2015
13019,645,2016
13019,596,2017
13019,659,2018
13019,660,2019
13021,695,2015
13021,705,2016
13021,815,2017
13021,778,2018
13021,787,2019
13023,586,2015
13023,645,2016
13023,596,2017
13023,659,2018
13023,660,2019
13025,701,2015
13025,792,2016
13025,805,2017
13025,752,2018
13025,793,2019
13027,735,2015
13027,700,2016
13027,694,2017
13027,709,2018
13027,697,2019
13029,922,2015
13029,897,2016
13029,924,2017
13029,1063,2018
13029,996,2019
13031,629,2015
13031,656,2016
13031,780,2017
13031,718,2018
13031,712,2019
13033,728,2015
13033,735,2016
13033,745,2017
13033,771,2018
13033,836,2019
13035,776,2015
13035,796,2016
13035,804,2017
13035,880,2018
13035,901,2019
13037,586,2015
13037,645,2016
13037,617,2017
13037,659,2018
13037,660,2019
13039,778,2015
13039,814,2016
13039,776,2017
13039,860,2018
13039,865,2019
13043,586,2015
13043,645,2016
13043,596,2017
13043,659,2018
13043,660,2019
13045,916,2015
13045,949,2016
13045,990,2017
13045,1031,2018
13045,1106,2019
13047,714,2015
13047,767,2016
13047,822,2017
13047,806,2018
13047,847,2019
13049,586,2015
13049,645,2016
13049,596,2017
13049,659,2018
13049,660,2019
13051,922,2015
13051,897,2016
13051,924,2017
13051,1063,2018
13051,996,2019
13053,745,2015
13053,777,2016
13053,777,2017
13053,823,2018
13053,862,2019
13055,586,2015
13055,645,2016
13055,596,2017
13055,659,2018
13055,660,2019
13057,916,2015
13057,949,2016
13057,990,2017
13057,1031,2018
13057,1106,2019
13059,743,2015
13059,759,2016
13059,815,2017
13059,783,2018
13059,785,2019
13061,614,2015
13061,672,2016
13061,596,2017
13061,659,2018
13061,660,2019
13063,916,2015
13063,949,2016
13063,990,2017
13063,1031,2018
13063,1106,2019
13065,586,2015
13065,645,2016
13065,596,2017
13065,659,2018
13065,660,2019
13067,916,2015
13067,949,2016
13067,990,2017
13067,1031,2018
13067,1106,2019
13069,586,2015
13069,645,2016
13069,596,2017
13069,659,2018
13069,660,2019
13071,586,2015
13071,645,2016
13071,596,2017
13071,659,2018
13071,660,2019
13073,728,2015
13073,735,2016
13073,745,2017
13073,771,2018
13073,836,2019
13075,586,2015
13075,645,2016
13075,596,2017
13075,659,2018
13075,660,2019
13077,916,2015
13077,949,2016
13077,990,2017
13077,1031,2018
13077,1106,2019
13079,695,2015
13079,705,2016
13079,815,2017
13079,778,2018
13079,787,2019
13081,586,2015
13081,645,2016
13081,596,2017
13081,659,2018
13081,660,2019
13083,714,2015
13083,767,2016
13083,822,2017
13083,806,2018
13083,847,2019
13085,916,2015
13085,949,2016
13085,990,2017
13085,1031,2018
13085,1106,2019
13087,586,2015
13087,651,2016
13087,628,2017
13087,685,2018
13087,674,2019
13089,916,2015
13089,949,2016
13089,990,2017
13089,1031,2018
13089,1106,2019
13091,586,2015
13091,645,2016
13091,614,2017
13091,667,2018
13091,665,2019
13093,586,2015
13093,645,2016
13093,596,2017
13093,659,2018
13093,660,2019
13095,653,2015
13095,713,2016
13095,752,2017
13095,716,2018
13095,682,2019
13097,916,2015
13097,949,2016
13097,990,2017
13097,1031,2018
13097,1106,2019
13099,586,2015
13099,645,2016
13099,596,2017
13099,659,2018
13099,660,2019
13101,735,2015
13101,700,2016
13101,694,2017
13101,709,2018
13101,697,2019
13103,922,2015
13103,897,2016
13103,924,2017
13103,1063,2018
13103,996,2019
13105,586,2015
13105,645,2016
13105,596,2017
13105,659,2018
13105,660,2019
13107,586,2015
13107,645,2016
13107,596,2017
13107,659,2018
13107,660,2019
13109,586,2015
13109,645,2016
13109,596,2017
13109,659,2018
13109,660,2019
13111,641,2015
13111,677,2016
13111,626,2017
13111,703,2018
13111,720,2019
13113,916,2015
13113,949,2016
13113,990,2017
13113,1031,2018
13113,1106,2019
13115,761,2015
13115,670,2016
13115,666,2017
13115,691,2018
13115,738,2019
13117,916,2015
13117,949,2016
13117,990,2017
13117,1031,2018
13117,1106,2019
13119,586,2015
13119,656,2016
13119,596,2017
13119,659,2018
13119,660,2019
13121,916,2015
13121,949,2016
13121,990,2017
13121,1031,2018
13121,1106,2019
13123,667,2015
13123,702,2016
13123,681,2017
13123,737,2018
13123,750,2019
13125,586,2015
13125,645,2016
13125,596,2017
13125,659,2018
13125,660,2019
13127,701,2015
13127,792,2016
13127,805,2017
13127,752,2018
13127,793,2019
13129,655,2015
13129,694,2016
13129,633,2017
13129,659,2018
13129,661,2019
13131,594,2015
13131,645,2016
13131,598,2017
13131,662,2018
13131,668,2019
13133,612,2015
13133,661,2016
13133,601,2017
13133,664,2018
13133,676,2019
13135,916,2015
13135,949,2016
13135,990,2017
13135,1031,2018
